STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
115190,99999, 20100531,   53.7,16,   43.0,16, 1008.3,16,  978.2,16,  28.9,16,  10.9,16,  13.6,  21.4,   57.9*,  50.5*,99.99 ,999.9, 010000,
115190,99999, 20100601,   52.5,16,   44.8,16, 1010.5,16,  980.3,16,  19.0,16,   7.5,16,  11.7, 999.9,   54.3*,  50.7*,99.99 ,999.9, 010000,
115190,99999, 20100602,   52.4,16,   49.5,16, 1009.7,16,  979.6,16,  11.3,16,   7.8,16,  11.7,  21.4,   54.1*,  50.5*,99.99 ,999.9, 010000,
115190,99999, 20100603,   55.9,16,   52.3,16, 1014.3,16,  984.3,16,  10.8,16,   6.8,16,   9.7, 999.9,   59.5*,  53.1*,99.99 ,999.9, 010000,
115190,99999, 20100604,   61.8,16,   47.0,16, 1019.0,16,  989.1,16,  25.1,16,   6.8,16,   9.7, 999.9,   70.3*,  53.1*, 0.00I,999.9, 000000,
115190,99999, 20100605,   66.1,16,   48.8,16, 1020.6,16,  990.9,16,  21.6,16,   3.8,16,   5.8, 999.9,   79.7*,  49.1*, 0.00I,999.9, 000000,
115190,99999, 20100606,   71.0,16,   52.0,16, 1013.8,16,  984.6,16,  18.6,16,   3.9,16,   7.8, 999.9,   83.1*,  54.7*, 0.00I,999.9, 000000,
115190,99999, 20100607,   70.3,16,   54.5,16, 1010.7,16,  981.5,16,  28.2,16,   7.9,16,  15.5,  25.3,   77.5*,  63.0*,99.99 ,999.9, 010000,
115190,99999, 20100608,   69.2,16,   56.4,16, 1009.7,16,  980.5,16,  14.5,16,   3.5,16,   7.8, 999.9,   83.3*,  56.7*,99.99 ,999.9, 010010,
115190,99999, 20100609,   72.0,16,   63.1,16, 1008.3,16,  979.4,16,  10.4,16,   2.1,16,   3.9, 999.9,   84.6*,  61.3*,99.99 ,999.9, 010010,
115190,99999, 20100610,   76.4,16,   63.2,16, 1007.1,16,  978.4,16,   9.3,16,   2.8,16,   5.8, 999.9,   90.5*,  60.8*, 0.00I,999.9, 100000,
115190,99999, 20100611,   77.8,16,   61.3,16, 1006.7,16,  978.1,16,  16.9,16,   6.1,16,  11.7, 999.9,   87.4*,  66.7*, 0.00I,999.9, 000000,
115190,99999, 20100612,   72.6,16,   58.1,16, 1009.1,16,  980.2,16,  18.3,16,   4.6,16,  13.6,  23.3,   84.6*,  59.0*,99.99 ,999.9, 010000,
115190,99999, 20100613,   61.7,16,   49.4,16, 1014.7,16,  985.0,16,  13.7,16,   3.4,16,   5.8, 999.9,   67.5*,  56.8*,99.99 ,999.9, 010000,
115190,99999, 20100614,   61.0,16,   50.7,16, 1015.2,16,  985.4,16,  16.4,16,   4.9,16,   7.8, 999.9,   69.4*,  53.8*,99.99 ,999.9, 010000,
115190,99999, 20100615,   62.8,16,   49.6,16, 1019.7,16,  989.9,16,  16.8,16,   3.9,16,   7.8, 999.9,   67.8*,  55.2*, 0.00I,999.9, 000000,
115190,99999, 20100616,   61.1,16,   45.8,16, 1020.0,16,  990.0,16,  17.2,16,   7.0,16,  11.7, 999.9,   67.5*,  54.3*, 0.00I,999.9, 000000,
115190,99999, 20100617,   64.5,16,   45.4,16, 1016.9,16,  987.2,16,  17.9,16,   7.0,16,  11.7, 999.9,   74.1*,  53.1*,99.99 ,999.9, 010000,
115190,99999, 20100618,   61.6,16,   52.2,16, 1007.9,16,  978.4,16,  13.0,16,   6.4,16,   9.7, 999.9,   66.7*,  57.4*,99.99 ,999.9, 010000,
115190,99999, 20100619,   57.4,16,   41.0,16, 1006.6,16,  976.8,16,  13.9,16,   4.5,16,   9.7, 999.9,   62.6*,  51.1*,99.99 ,999.9, 010000,
115190,99999, 20100620,   56.9,16,   43.0,16, 1011.1,16,  981.1,16,  13.7,16,   6.4,16,   9.7, 999.9,   62.2*,  52.9*,99.99 ,999.9, 010000,
115190,99999, 20100621,   59.1,16,   44.2,16, 1017.1,16,  987.1,16,  16.9,16,   7.5,16,  11.7, 999.9,   65.7*,  53.6*,99.99 ,999.9, 010000,
115190,99999, 20100622,   61.9,16,   43.5,16, 1020.9,16,  990.9,16,  29.3,16,   7.9,16,  11.7, 999.9,   69.3*,  53.2*, 0.00I,999.9, 000000,
115190,99999, 20100623,   62.8,16,   44.1,16, 1021.4,16,  991.5,16,  29.3,16,   5.2,16,   9.7, 999.9,   68.4*,  53.6*, 0.00I,999.9, 000000,
115190,99999, 20100624,   67.0,16,   47.1,16, 1017.4,16,  987.8,16,  26.4,16,   5.2,16,   9.7, 999.9,   73.0*,  60.1*, 0.00I,999.9, 000000,
115190,99999, 20100625,   68.3,16,   51.7,16, 1014.2,16,  984.9,16,  15.7,16,   4.9,16,   9.7, 999.9,   76.6*,  56.7*, 0.00I,999.9, 000000,
115190,99999, 20100626,   69.3,16,   53.1,16, 1016.1,16,  986.8,16,  16.0,16,   5.2,16,   7.8, 999.9,   78.3*,  56.8*, 0.00I,999.9, 000000,
115190,99999, 20100627,   70.2,15,   49.1,15, 1019.9,15,  990.5,15,  17.2,15,   4.0,15,   7.8, 999.9,   79.0*,  57.2*, 0.00I,999.9, 000000,
115190,99999, 20100628,   74.9,12,   46.5,12, 1019.4,12,  990.3,12,  23.0,12,   3.1,12,   5.8, 999.9,   82.2*,  61.5*, 0.00I,999.9, 000000,
115190,99999, 20100629,   73.2,16,   49.4,16, 1017.7,16,  988.4,16,  20.8,16,   2.9,16,   7.8, 999.9,   86.4*,  54.7*, 0.00I,999.9, 000000,
115190,99999, 20100630,   73.2,16,   55.5,16, 1018.0,16,  988.8,16,  15.3,16,   4.1,16,   7.8, 999.9,   86.2*,  61.7*, 0.00I,999.9, 000000,
115190,99999, 20100701,   74.7,16,   56.8,16, 1017.0,16,  988.0,16,  15.2,16,   2.4,16,   5.8, 999.9,   85.3*,  62.1*, 0.00I,999.9, 000000,
115190,99999, 20100702,   78.3,16,   55.9,16, 1017.1,16,  988.3,16,  16.4,15,   3.3,16,   5.8, 999.9,   89.1*,  63.7*, 0.00I,999.9, 000000,
115190,99999, 20100703,   79.3,16,   54.3,16, 1017.0,16,  988.2,16,  15.3,16,   4.1,16,   7.8, 999.9,   90.5*,  64.0*, 0.00I,999.9, 000000,
115190,99999, 20100704,   78.8,16,   54.5,16, 1016.2,16,  987.4,16,  15.7,16,   4.1,16,   9.7, 999.9,   89.4*,  64.6*, 0.00I,999.9, 000000,
115190,99999, 20100705,   73.6,16,   61.8,16, 1016.1,16,  987.0,16,  15.5,16,   4.0,16,   7.8, 999.9,   83.1*,  66.4*,99.99 ,999.9, 010010,
115190,99999, 20100706,   63.7,16,   54.7,16, 1019.5,16,  989.8,16,  15.4,16,   7.9,16,  13.6,  33.0,   70.9*,  59.2*,99.99 ,999.9, 010010,
115190,99999, 20100707,   65.2,16,   46.7,16, 1023.2,16,  993.4,16,  20.2,16,   5.5,16,   9.7, 999.9,   74.1*,  54.9*, 0.00I,999.9, 000000,
115190,99999, 20100708,   70.0,16,   48.8,16, 1022.4,16,  992.8,16,  18.6,16,   2.3,16,   5.8, 999.9,   82.4*,  53.1*, 0.00I,999.9, 000000,
115190,99999, 20100709,   76.6,16,   53.2,16, 1020.9,16,  991.8,16,  17.7,16,   3.5,16,   5.8, 999.9,   90.9*,  60.3*, 0.00I,999.9, 000000,
115190,99999, 20100710,   80.6,16,   55.7,16, 1019.7,16,  990.9,16,  17.1,16,   2.8,16,   7.8, 999.9,   93.0*,  63.7*, 0.00I,999.9, 000000,
115190,99999, 20100711,   83.0,16,   55.9,16, 1017.1,16,  988.5,16,  18.8,16,   3.5,16,   7.8, 999.9,   94.6*,  67.6*, 0.00I,999.9, 000000,
115190,99999, 20100712,   84.3,16,   58.0,16, 1012.8,16,  984.3,16,  17.9,16,   4.1,16,   9.7, 999.9,   96.1*,  69.4*, 0.00I,999.9, 000000,
115190,99999, 20100713,   78.7,16,   61.2,16, 1011.3,16,  982.7,16,  17.5,16,   3.9,16,   7.8, 999.9,   87.8*,  72.0*,99.99 ,999.9, 010000,
115190,99999, 20100714,   82.1,16,   58.8,16, 1010.2,16,  981.7,16,  17.0,16,   3.4,16,   7.8, 999.9,   93.6*,  66.9*, 0.00I,999.9, 000000,
115190,99999, 20100715,   77.5,16,   62.5,16, 1013.9,16,  985.2,16,  15.4,16,   4.4,16,   7.8, 999.9,   86.9*,  71.1*,99.99 ,999.9, 010000,
115190,99999, 20100716,   83.2,16,   63.3,16, 1015.6,16,  987.0,16,  17.6,16,   3.3,16,   5.8, 999.9,   95.5*,  66.9*, 0.00I,999.9, 000000,
115190,99999, 20100717,   75.9,16,   61.9,16, 1016.8,16,  987.9,16,  15.1,16,   6.7,16,  13.6,  36.9,   88.0*,  64.0*,99.99 ,999.9, 010010,
115190,99999, 20100718,   63.4,14,   52.4,14, 1025.8,14,  995.8,14,  11.0,14,   7.2,14,  11.7,  21.4,   68.4*,  58.8*,99.99 ,999.9, 010000,
115190,99999, 20100719,   68.9,16,   51.5,16, 1023.8,16,  994.2,16,  14.6,16,   3.5,16,   7.8, 999.9,   78.3*,  61.0*, 0.00I,999.9, 000000,
115190,99999, 20100720,   70.8,16,   57.3,16, 1016.9,16,  987.6,16,  17.4,16,   3.6,16,   5.8, 999.9,   78.4*,  61.0*, 0.00I,999.9, 000000,
115190,99999, 20100721,   78.1,16,   60.1,16, 1010.5,16,  981.8,16,  15.5,16,   3.0,16,   5.8, 999.9,   91.4*,  63.7*, 0.00I,999.9, 000000,
115190,99999, 20100722,   79.0,16,   61.7,16, 1011.5,16,  982.8,16,  15.5,16,   5.2,16,  13.6,  21.4,   91.9*,  67.8*,99.99 ,999.9, 010010,
115190,99999, 20100723,   68.6,16,   64.6,16, 1012.9,16,  983.7,16,  11.8,16,   5.3,16,   9.7, 999.9,   74.7*,  63.1*,99.99 ,999.9, 010000,
115190,99999, 20100724,   62.4,16,   55.2,16, 1013.2,16,  983.5,16,  14.0,16,   9.3,16,  13.6,  23.3,   65.3*,  57.9*,99.99 ,999.9, 010000,
115190,99999, 20100725,   58.6,16,   49.5,16, 1014.7,16,  984.7,16,  16.4,16,   6.2,16,   9.7, 999.9,   61.9*,  54.9*,99.99 ,999.9, 010000,
115190,99999, 20100726,   66.3,16,   49.2,16, 1012.5,16,  983.1,16,  22.5,16,   3.4,16,   7.8, 999.9,   75.7*,  55.6*, 0.00I,999.9, 000000,
115190,99999, 20100727,   68.0,15,   52.2,15, 1014.2,15,  984.8,15,  15.9,15,   4.5,15,   7.8, 999.9,   76.5*,  55.6*, 0.00I,999.9, 000000,
115190,99999, 20100728,   66.5,16,   54.7,16, 1013.1,16,  983.7,16,  14.2,16,   8.4,16,  15.5,  23.3,   74.5*,  59.9*,99.99 ,999.9, 010000,
115190,99999, 20100729,   63.7,16,   55.1,16, 1009.7,16,  980.3,16,  14.0,16,   5.6,16,   9.7, 999.9,   70.5*,  58.6*,99.99 ,999.9, 010000,
115190,99999, 20100730,   63.3,16,   53.9,16, 1014.5,16,  984.9,16,  15.5,16,   3.6,16,   5.8, 999.9,   70.7*,  58.5*,99.99 ,999.9, 010000,
115190,99999, 20100731,   67.9,16,   51.8,16, 1017.8,16,  988.3,16,  20.4,16,   2.8,16,   5.8, 999.9,   78.8*,  54.0*, 0.00I,999.9, 000000,
115190,99999, 20100801,   72.7,16,   53.0,16, 1016.1,16,  987.0,16,  22.9,16,   3.8,16,   5.8, 999.9,   84.9*,  57.7*, 0.00I,999.9, 000000,
115190,99999, 20100802,   72.2,16,   59.1,16, 1013.9,16,  984.8,16,  18.4,16,   3.9,16,   7.8, 999.9,   81.3*,  64.0*,99.99 ,999.9, 010000,
115190,99999, 20100803,   64.1,16,   59.8,16, 1012.3,16,  982.8,16,  11.8,16,   4.0,16,   7.8, 999.9,   67.5*,  59.0*,99.99 ,999.9, 010000,
115190,99999, 20100804,   65.4,16,   52.4,16, 1012.2,16,  982.7,16,  17.7,16,   3.4,16,   5.8, 999.9,   75.0*,  55.4*, 0.00I,999.9, 000000,
115190,99999, 20100805,   68.9,16,   53.7,16, 1007.8,16,  978.7,16,  19.7,16,   3.6,16,   9.7, 999.9,   77.5*,  57.9*, 0.00I,999.9, 000000,
115190,99999, 20100806,   64.5,16,   60.0,16, 1011.5,16,  982.0,16,   9.7,16,   6.2,16,   9.7, 999.9,   66.6*,  61.9*,99.99 ,999.9, 010000,
115190,99999, 20100807,   61.3,16,   58.7,16, 1014.6,16,  984.9,16,  11.2,16,   7.8,16,  13.6,  21.4,   64.6*,  59.4*,99.99 ,999.9, 010000,
115190,99999, 20100808,   67.6,16,   56.3,16, 1016.0,16,  986.5,16,  15.0,16,   4.0,16,   7.8, 999.9,   77.4*,  59.0*,99.99 ,999.9, 010000,
115190,99999, 20100809,   65.2,16,   56.9,16, 1017.0,16,  987.4,16,  17.1,16,   4.7,16,   9.7, 999.9,   74.3*,  59.5*,99.99 ,999.9, 010000,
115190,99999, 20100810,   69.7,16,   54.7,16, 1016.7,16,  987.4,16,  15.6,16,   2.7,16,   7.8, 999.9,   81.1*,  55.4*, 0.00I,999.9, 000000,
115190,99999, 20100811,   71.3,16,   57.5,16, 1015.0,16,  985.8,16,  16.7,16,   3.8,16,  11.7, 999.9,   84.9*,  59.2*,99.99 ,999.9, 010000,
115190,99999, 20100812,   71.2,16,   62.4,16, 1012.5,16,  983.4,16,  15.5,16,   4.1,16,   7.8, 999.9,   84.0*,  61.7*, 0.00I,999.9, 000010,
115190,99999, 20100813,   67.9,16,   62.7,16, 1015.5,16,  986.2,16,  10.8,16,   4.6,16,   9.7, 999.9,   74.7*,  63.5*,99.99 ,999.9, 010000,
115190,99999, 20100814,   67.0,16,   61.6,16, 1015.5,16,  986.1,16,  10.8,16,   3.5,16,   7.8, 999.9,   75.2*,  62.2*,99.99 ,999.9, 010000,
115190,99999, 20100815,   73.9,16,   61.9,16, 1009.6,16,  980.7,16,  11.3,16,   6.3,16,  13.6,  44.7,   86.2*,  62.2*,99.99 ,999.9, 010010,
115190,99999, 20100816,   64.5,16,   54.0,16, 1012.5,16,  983.0,16,  28.4,16,   6.6,16,  21.4,  23.3,   72.0*,  60.1*,99.99 ,999.9, 010000,
115190,99999, 20100817,   60.7,16,   53.6,16, 1009.9,16,  980.3,16,  16.8,16,  10.4,16,  23.3,  27.2,   63.7*,  58.5*,99.99 ,999.9, 010000,
115190,99999, 20100818,   63.1,16,   54.1,16, 1010.0,16,  980.5,16,  17.5,16,   9.8,16,  13.6,  23.3,   67.8*,  57.9*, 0.00I,999.9, 000000,
115190,99999, 20100819,   63.3,16,   52.7,16, 1016.3,16,  986.6,16,  18.8,16,   5.7,16,  15.5,  21.4,   69.6*,  56.8*,99.99 ,999.9, 010000,
115190,99999, 20100820,   66.8,16,   52.4,16, 1022.7,16,  993.0,16,  17.8,15,   4.0,16,   9.7, 999.9,   79.7*,  51.8*, 0.00I,999.9, 000000,
115190,99999, 20100821,   73.0,16,   58.1,16, 1023.3,16,  994.0,16,  16.2,16,   3.5,16,   9.7, 999.9,   87.1*,  57.4*, 0.00I,999.9, 000000,
115190,99999, 20100822,   76.2,16,   60.6,16, 1016.9,16,  988.0,16,  17.9,16,   4.7,16,   7.8, 999.9,   89.2*,  62.6*, 0.00I,999.9, 000000,
115190,99999, 20100823,   73.6,16,   61.9,16, 1008.4,16,  979.6,16,  17.4,16,   5.8,16,   9.7,  27.2,   82.8*,  65.3*,99.99 ,999.9, 010000,
115190,99999, 20100824,   71.8,16,   58.3,16, 1008.6,16,  979.6,16,  31.7,16,  10.1,16,  15.5,  23.3,   77.4*,  63.9*, 0.00I,999.9, 000000,
115190,99999, 20100825,   63.2,16,   47.9,16, 1016.9,16,  987.1,16,  31.3,16,  11.4,16,  19.4,  23.3,   71.1*,  57.0*, 0.00I,999.9, 000000,
115190,99999, 20100826,   69.8,16,   56.0,16, 1011.8,16,  982.6,16,  23.3,16,   8.6,16,  17.5,  27.2,   81.5*,  56.7*,99.99 ,999.9, 010000,
115190,99999, 20100827,   67.6,16,   61.7,16, 1003.8,16,  974.7,16,  20.2,16,  10.2,16,  21.4,  31.1,   74.1*,  63.5*,99.99 ,999.9, 010000,
115190,99999, 20100828,   58.9,16,   50.3,16, 1011.5,16,  981.7,16,  20.5,16,  10.7,16,  17.5,  25.3,   63.5*,  55.4*,99.99 ,999.9, 010000,
115190,99999, 20100829,   56.4,16,   46.5,16, 1014.0,16,  983.9,16,  21.7,16,   9.6,16,  17.5,  25.3,   62.1*,  50.7*,99.99 ,999.9, 010000,
115190,99999, 20100830,   53.5,16,   44.4,16, 1008.7,16,  978.7,16,  26.0,16,  10.0,16,  17.5,  27.2,   57.2*,  50.0*,99.99 ,999.9, 010000,
115190,99999, 20100831,   54.1,16,   48.6,16, 1015.1,16,  984.9,16,  16.3,16,   7.9,16,  13.6,  27.2,   57.7*,  50.5*,99.99 ,999.9, 010000,
115190,99999, 20100901,   55.5,16,   48.3,16, 1017.2,16,  987.0,16,  15.4,16,   6.7,16,  11.7,  21.4,   61.0*,  48.6*,99.99 ,999.9, 010000,
115190,99999, 20100902,   56.0,16,   49.5,16, 1017.8,16,  987.6,16,  15.4,16,   5.7,16,  13.6, 999.9,   62.2*,  51.3*,99.99 ,999.9, 010000,
115190,99999, 20100903,   57.9,16,   46.6,16, 1020.1,16,  990.0,16,  15.4,16,   3.0,16,   5.8, 999.9,   63.9*,  50.9*, 0.00I,999.9, 000000,
115190,99999, 20100904,   57.4,16,   43.8,16, 1020.1,16,  990.0,16,  18.8,16,   4.0,16,   7.8, 999.9,   66.9*,  51.1*,99.99 ,999.9, 010000,
115190,99999, 20100905,   55.2,16,   42.5,16, 1023.4,16,  993.0,16,  18.7,16,   2.9,16,   5.8, 999.9,   63.9*,  44.6*, 0.00I,999.9, 000000,
115190,99999, 20100906,   55.8,16,   41.6,16, 1020.9,16,  990.6,16,  18.6,16,   4.0,16,  11.7, 999.9,   64.4*,  46.9*, 0.00I,999.9, 000000,
115190,99999, 20100907,   55.3,16,   44.3,16, 1014.0,16,  983.9,16,  17.1,16,   6.8,16,  13.6,  21.4,   62.6*,  43.9*, 0.00I,999.9, 000000,
115190,99999, 20100908,   57.7,16,   51.2,16, 1010.4,16,  980.5,16,  13.0,16,   8.1,16,  15.5, 999.9,   61.2*,  55.6*, 0.00I,999.9, 000000,
115190,99999, 20100909,   59.8,16,   53.0,16, 1014.8,16,  984.9,16,  15.2,16,   7.3,16,  13.6, 999.9,   64.2*,  55.4*,99.99 ,999.9, 010000,
115190,99999, 20100910,   60.9,16,   52.7,16, 1021.5,16,  991.6,16,  10.9,16,   4.4,16,   7.8, 999.9,   70.7*,  54.0*,99.99 ,999.9, 110000,
115190,99999, 20100911,   60.5,16,   51.3,16, 1022.3,16,  992.2,16,   7.0,16,   2.3,16,   3.9, 999.9,   74.1*,  48.7*, 0.00I,999.9, 100000,
115190,99999, 20100912,   60.8,16,   50.6,16, 1020.4,16,  990.4,16,   7.5,16,   2.1,16,   3.9, 999.9,   74.3*,  47.7*, 0.00I,999.9, 100000,
115190,99999, 20100913,   58.3,16,   52.5,16, 1022.4,16,  992.3,16,   9.9,16,   4.0,16,   9.7, 999.9,   63.1*,  51.8*, 0.00I,999.9, 000000,
115190,99999, 20100914,   56.7,16,   50.9,16, 1021.3,16,  991.1,16,  12.8,16,   9.0,16,  13.6,  27.2,   60.6*,  51.8*,99.99 ,999.9, 010000,
115190,99999, 20100915,   59.1,16,   52.7,16, 1011.7,16,  982.0,16,  15.5,16,  10.2,16,  15.5,  27.2,   60.6*,  54.1*,99.99 ,999.9, 010000,
115190,99999, 20100916,   56.9,16,   46.3,16, 1011.3,16,  981.4,16,  27.8,16,   9.0,16,  15.5,  25.3,   64.4*,  50.2*,99.99 ,999.9, 010000,
115190,99999, 20100917,   54.1,16,   43.4,16, 1013.1,16,  983.0,16,  22.5,16,   7.9,16,  19.4,  27.2,   63.0*,  46.8*, 0.00I,999.9, 000000,
115190,99999, 20100918,   53.7,16,   41.2,16, 1017.2,16,  986.9,16,  21.9,16,   4.4,16,   7.8, 999.9,   61.0*,  46.6*, 0.00I,999.9, 000000,
115190,99999, 20100919,   52.2,16,   41.4,16, 1019.1,16,  988.6,16,  16.5,16,   3.6,16,   9.7, 999.9,   60.3*,  42.1*, 0.00I,999.9, 000000,
115190,99999, 20100920,   54.4,16,   43.2,16, 1019.8,16,  989.5,16,  16.5,16,   4.1,16,   7.8, 999.9,   64.8*,  42.6*, 0.00I,999.9, 000000,
115190,99999, 20100921,   59.4,16,   46.5,16, 1021.4,16,  991.3,16,  15.5,16,   3.0,16,   7.8, 999.9,   73.6*,  45.9*, 0.00I,999.9, 000000,
115190,99999, 20100922,   59.5,16,   48.4,16, 1023.2,16,  993.1,16,  13.6,16,   2.9,16,   7.8, 999.9,   72.3*,  46.0*, 0.00I,999.9, 000000,
115190,99999, 20100923,   60.5,16,   50.8,16, 1016.3,16,  986.4,16,  12.5,16,   2.7,16,   5.8, 999.9,   73.2*,  47.8*, 0.00I,999.9, 000000,
115190,99999, 20100924,   61.8,16,   52.5,16, 1005.2,16,  975.7,16,  11.3,16,   3.6,16,   9.7, 999.9,   71.8*,  52.2*, 0.00I,999.9, 000000,
115190,99999, 20100925,   58.4,16,   54.9,16, 1001.5,16,  972.0,16,   6.2,16,   2.9,16,   5.8, 999.9,   61.3*,  55.0*,99.99 ,999.9, 010000,
115190,99999, 20100926,   49.8,16,   46.6,16, 1005.9,16,  975.7,16,  11.2,16,   7.6,16,  13.6, 999.9,   51.3*,  48.6*,99.99 ,999.9, 010000,
115190,99999, 20100927,   49.3,16,   45.1,16, 1007.8,16,  977.5,16,  12.3,16,   9.8,16,  13.6,  23.3,   52.3*,  46.8*,99.99 ,999.9, 010000,
115190,99999, 20100928,   51.0,16,   47.4,16, 1012.0,16,  981.8,16,  10.9,16,  10.3,16,  15.5,  23.3,   54.0*,  48.0*,99.99 ,999.9, 010000,
115190,99999, 20100929,   49.6,16,   43.6,16, 1018.8,16,  988.2,16,  17.3,16,   7.9,16,  13.6, 999.9,   51.1*,  48.2*,99.99 ,999.9, 010000,
115190,99999, 20100930,   47.8,16,   39.7,16, 1019.6,16,  988.8,16,  19.1,16,   3.6,16,   7.8, 999.9,   53.2*,  41.0*, 0.00I,999.9, 000000,
115190,99999, 20101001,   48.4,16,   40.3,16, 1018.1,16,  987.4,16,  11.2,16,   3.0,16,   7.8, 999.9,   57.0*,  39.4*, 0.00I,999.9, 000000,
115190,99999, 20101002,   51.5,15,   44.4,15, 1019.2,15,  988.7,15,  10.9,15,   3.9,15,   7.8, 999.9,   61.3*,  41.7*, 0.00I,999.9, 000000,
115190,99999, 20101003,   52.5,16,   46.0,16, 1017.6,16,  987.3,16,  11.7,16,   5.5,16,   9.7, 999.9,   56.7*,  48.4*, 0.00I,999.9, 000000,
115190,99999, 20101004,   53.4,16,   46.6,16, 1012.0,16,  981.8,16,  12.3,16,   6.6,16,   9.7, 999.9,   55.2*,  50.4*, 0.00I,999.9, 000000,
115190,99999, 20101005,   55.5,16,   50.0,16, 1012.2,16,  982.2,16,  12.4,16,   4.1,16,   5.8, 999.9,   57.7*,  53.1*,99.99 ,999.9, 010000,
115190,99999, 20101006,   55.2,16,   49.8,16, 1018.7,16,  988.5,16,  13.7,16,   5.0,16,   9.7, 999.9,   59.0*,  52.5*, 0.00I,999.9, 000000,
115190,99999, 20101007,   56.0,16,   49.1,16, 1024.1,16,  993.8,16,  12.4,16,   5.5,16,   9.7, 999.9,   62.2*,  51.6*, 0.00I,999.9, 000000,
115190,99999, 20101008,   53.6,16,   43.8,16, 1026.0,16,  995.4,16,  11.5,16,   5.6,16,  11.7, 999.9,   63.7*,  46.2*, 0.00I,999.9, 000000,
115190,99999, 20101009,   51.1,16,   40.0,16, 1024.0,16,  993.3,16,  10.4,16,   4.6,16,   7.8, 999.9,   61.5*,  43.5*, 0.00I,999.9, 000000,
115190,99999, 20101010,   48.8,16,   35.7,16, 1018.0,16,  987.4,16,   8.2,16,   3.2,16,   7.8, 999.9,   59.7*,  37.8*, 0.00I,999.9, 000000,
115190,99999, 20101011,   46.3,15,   35.5,15, 1017.2,15,  986.4,15,   8.7,15,   2.6,15,   5.8, 999.9,   59.4*,  34.9*, 0.00I,999.9, 000000,
115190,99999, 20101012,   44.8,16,   35.9,16, 1017.5,16,  986.7,16,   5.5,16,   4.0,16,   7.8, 999.9,   58.3*,  33.4*, 0.00I,999.9, 100000,
115190,99999, 20101013,   42.9,16,   35.8,16, 1017.6,16,  986.6,16,   5.3,16,   2.5,16,   5.8, 999.9,   53.8*,  34.5*, 0.00I,999.9, 100000,
115190,99999, 20101014,   42.0,16,   36.2,16, 1015.3,16,  984.3,16,   4.2,16,   3.2,16,   7.8, 999.9,   56.3*,  31.5*, 0.00I,999.9, 100000,
115190,99999, 20101015,   46.4,16,   41.3,16, 1012.6,16,  982.0,16,   9.7,16,   4.6,16,   9.7, 999.9,   51.1*,  42.8*,99.99 ,999.9, 010000,
115190,99999, 20101016,   46.7,16,   43.4,16, 1011.3,16,  980.7,16,   7.5,16,   2.7,16,   5.8, 999.9,   52.3*,  43.7*,99.99 ,999.9, 010000,
115190,99999, 20101017,   46.5,16,   34.0,16, 1018.9,16,  988.0,16,  11.8,16,   5.9,16,   7.8, 999.9,   52.9*,  43.2*, 0.00I,999.9, 000000,
115190,99999, 20101018,   43.0,16,   35.0,16, 1020.3,16,  989.2,16,  11.3,16,   3.5,16,   5.8, 999.9,   46.4*,  39.6*,99.99 ,999.9, 010000,
115190,99999, 20101019,   44.3,16,   36.7,16, 1010.3,16,  979.7,16,  11.1,16,   8.0,16,  11.7,  23.3,   48.4*,  39.4*,99.99 ,999.9, 010000,
115190,99999, 20101020,   44.6,16,   37.9,16, 1007.6,16,  977.1,16,  14.3,16,   8.7,16,  13.6,  29.1,   49.8*,  39.7*,99.99 ,999.9, 010000,
115190,99999, 20101021,   41.0,16,   29.8,16, 1022.2,16,  990.9,16,  15.7,16,  11.3,16,  17.5,  27.2,   45.9*,  37.9*,99.99 ,999.9, 010000,
115190,99999, 20101022,   41.3,16,   29.9,16, 1022.8,16,  991.6,16,  14.4,16,   7.4,16,  15.5, 999.9,   50.4*,  33.4*, 0.00I,999.9, 000000,
115190,99999, 20101023,   45.5,16,   36.4,16, 1014.4,16,  983.7,16,  12.9,16,   5.7,16,  13.6, 999.9,   56.3*,  32.9*, 0.00I,999.9, 000000,
115190,99999, 20101024,   47.9,16,   39.5,16, 1010.2,16,  979.7,16,  23.6,16,   8.7,16,  15.5, 999.9,   50.4*,  42.8*,99.99 ,999.9, 010000,
115190,99999, 20101025,   42.6,16,   33.8,16, 1020.0,16,  989.0,16,  15.0,16,   4.5,16,   7.8, 999.9,   45.3*,  38.7*, 0.00I,999.9, 000000,
115190,99999, 20101026,   40.7,16,   31.0,16, 1027.8,16,  996.3,16,  16.3,16,   7.3,16,  21.4, 999.9,   47.5*,  35.4*, 0.00I,999.9, 000000,
115190,99999, 20101027,   40.0,16,   31.1,16, 1028.6,16,  997.1,16,  12.2,16,   3.9,16,   7.8, 999.9,   51.3*,  30.4*, 0.00I,999.9, 000000,
115190,99999, 20101028,   45.4,16,   32.1,16, 1023.6,16,  992.6,16,  13.2,16,   6.9,16,  11.7, 999.9,   52.2*,  39.0*, 0.00I,999.9, 000000,
115190,99999, 20101029,   47.9,16,   35.0,16, 1018.3,16,  987.6,16,  12.9,16,   4.5,16,   7.8, 999.9,   61.9*,  39.6*, 0.00I,999.9, 000000,
