udaj,kod,url,budid,idob
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220010&idob=1000157385&b=0,220010,1000157385
V Informačním systému katastru nemovitostí:,892837101,buddet.jsp?budid=220010&idob=1000157385&b=0,220010,1000157385
V informačním systému základního registru RÚIAN:,21781150,buddet.jsp?budid=220010&idob=1000157385&b=0,220010,1000157385
V Registru sčítacích obvodů a budov:,1000157393,buddet.jsp?budid=220011&idob=1000157393&b=0,220011,1000157393
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220011&idob=1000157393&b=0,220011,1000157393
V Informačním systému katastru nemovitostí:,892576101,buddet.jsp?budid=220011&idob=1000157393&b=0,220011,1000157393
V informačním systému základního registru RÚIAN:,21781168,buddet.jsp?budid=220011&idob=1000157393&b=0,220011,1000157393
V Registru sčítacích obvodů a budov:,1000157717,buddet.jsp?budid=220038&idob=1000157717&b=0,220038,1000157717
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220038&idob=1000157717&b=0,220038,1000157717
V Informačním systému katastru nemovitostí:,893037101,buddet.jsp?budid=220038&idob=1000157717&b=0,220038,1000157717
V informačním systému základního registru RÚIAN:,21781486,buddet.jsp?budid=220038&idob=1000157717&b=0,220038,1000157717
V Registru sčítacích obvodů a budov:,1000158021,buddet.jsp?budid=220065&idob=1000158021&b=0,220065,1000158021
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220065&idob=1000158021&b=0,220065,1000158021
V Informačním systému katastru nemovitostí:,892027101,buddet.jsp?budid=220065&idob=1000158021&b=0,220065,1000158021
V informačním systému základního registru RÚIAN:,21781796,buddet.jsp?budid=220065&idob=1000158021&b=0,220065,1000158021
V Registru sčítacích obvodů a budov:,1000165116,buddet.jsp?budid=220687&idob=1000165116&b=0,220687,1000165116
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220687&idob=1000165116&b=0,220687,1000165116
V Informačním systému katastru nemovitostí:,891978101,buddet.jsp?budid=220687&idob=1000165116&b=0,220687,1000165116
V informačním systému základního registru RÚIAN:,24704946,buddet.jsp?budid=220687&idob=1000165116&b=0,220687,1000165116
V Registru sčítacích obvodů a budov:,1000155099,buddet.jsp?budid=219806&idob=1000155099&b=0,219806,1000155099
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219806&idob=1000155099&b=0,219806,1000155099
V Informačním systému katastru nemovitostí:,893673101,buddet.jsp?budid=219806&idob=1000155099&b=0,219806,1000155099
V informačním systému základního registru RÚIAN:,21778841,buddet.jsp?budid=219806&idob=1000155099&b=0,219806,1000155099
V Registru sčítacích obvodů a budov:,1000155102,buddet.jsp?budid=219807&idob=1000155102&b=0,219807,1000155102
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219807&idob=1000155102&b=0,219807,1000155102
V Informačním systému katastru nemovitostí:,892648101,buddet.jsp?budid=219807&idob=1000155102&b=0,219807,1000155102
V informačním systému základního registru RÚIAN:,21778850,buddet.jsp?budid=219807&idob=1000155102&b=0,219807,1000155102
V Registru sčítacích obvodů a budov:,1000160157,buddet.jsp?budid=220251&idob=1000160157&b=0,220251,1000160157
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220251&idob=1000160157&b=0,220251,1000160157
V Informačním systému katastru nemovitostí:,892466101,buddet.jsp?budid=220251&idob=1000160157&b=0,220251,1000160157
V informačním systému základního registru RÚIAN:,21783926,buddet.jsp?budid=220251&idob=1000160157&b=0,220251,1000160157
V Registru sčítacích obvodů a budov:,1000163521,buddet.jsp?budid=220539&idob=1000163521&b=0,220539,1000163521
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220539&idob=1000163521&b=0,220539,1000163521
V Informačním systému katastru nemovitostí:,892742101,buddet.jsp?budid=220539&idob=1000163521&b=0,220539,1000163521
V informačním systému základního registru RÚIAN:,21787280,buddet.jsp?budid=220539&idob=1000163521&b=0,220539,1000163521
V Registru sčítacích obvodů a budov:,1000163539,buddet.jsp?budid=220540&idob=1000163539&b=0,220540,1000163539
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220540&idob=1000163539&b=0,220540,1000163539
V Informačním systému katastru nemovitostí:,892743101,buddet.jsp?budid=220540&idob=1000163539&b=0,220540,1000163539
V informačním systému základního registru RÚIAN:,21787298,buddet.jsp?budid=220540&idob=1000163539&b=0,220540,1000163539
V Registru sčítacích obvodů a budov:,1000163547,buddet.jsp?budid=220541&idob=1000163547&b=0,220541,1000163547
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220541&idob=1000163547&b=0,220541,1000163547
V Informačním systému katastru nemovitostí:,892744101,buddet.jsp?budid=220541&idob=1000163547&b=0,220541,1000163547
V informačním systému základního registru RÚIAN:,21787301,buddet.jsp?budid=220541&idob=1000163547&b=0,220541,1000163547
V Registru sčítacích obvodů a budov:,1000164454,buddet.jsp?budid=220627&idob=1000164454&b=0,220627,1000164454
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220627&idob=1000164454&b=0,220627,1000164454
V Informačním systému katastru nemovitostí:,893659101,buddet.jsp?budid=220627&idob=1000164454&b=0,220627,1000164454
V informačním systému základního registru RÚIAN:,21788219,buddet.jsp?budid=220627&idob=1000164454&b=0,220627,1000164454
V Registru sčítacích obvodů a budov:,1000154203,buddet.jsp?budid=219732&idob=1000154203&b=0,219732,1000154203
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219732&idob=1000154203&b=0,219732,1000154203
V Informačním systému katastru nemovitostí:,891967101,buddet.jsp?budid=219732&idob=1000154203&b=0,219732,1000154203
V informačním systému základního registru RÚIAN:,21777951,buddet.jsp?budid=219732&idob=1000154203&b=0,219732,1000154203
V Registru sčítacích obvodů a budov:,1000154432,buddet.jsp?budid=219750&idob=1000154432&b=0,219750,1000154432
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219750&idob=1000154432&b=0,219750,1000154432
V Informačním systému katastru nemovitostí:,892170101,buddet.jsp?budid=219750&idob=1000154432&b=0,219750,1000154432
V informačním systému základního registru RÚIAN:,21778183,buddet.jsp?budid=219750&idob=1000154432&b=0,219750,1000154432
V Registru sčítacích obvodů a budov:,1000154785,buddet.jsp?budid=219779&idob=1000154785&b=0,219779,1000154785
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219779&idob=1000154785&b=0,219779,1000154785
V Informačním systému katastru nemovitostí:,892999101,buddet.jsp?budid=219779&idob=1000154785&b=0,219779,1000154785
V informačním systému základního registru RÚIAN:,21778531,buddet.jsp?budid=219779&idob=1000154785&b=0,219779,1000154785
V Registru sčítacích obvodů a budov:,1000155919,buddet.jsp?budid=219876&idob=1000155919&b=0,219876,1000155919
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219876&idob=1000155919&b=0,219876,1000155919
V Informačním systému katastru nemovitostí:,891756101,buddet.jsp?budid=219876&idob=1000155919&b=0,219876,1000155919
V informačním systému základního registru RÚIAN:,21779686,buddet.jsp?budid=219876&idob=1000155919&b=0,219876,1000155919
V Registru sčítacích obvodů a budov:,1000157857,buddet.jsp?budid=220050&idob=1000157857&b=0,220050,1000157857
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220050&idob=1000157857&b=0,220050,1000157857
V Informačním systému katastru nemovitostí:,892470101,buddet.jsp?budid=220050&idob=1000157857&b=0,220050,1000157857
V informačním systému základního registru RÚIAN:,21781621,buddet.jsp?budid=220050&idob=1000157857&b=0,220050,1000157857
V Registru sčítacích obvodů a budov:,1000158853,buddet.jsp?budid=220134&idob=1000158853&b=0,220134,1000158853
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220134&idob=1000158853&b=0,220134,1000158853
V Informačním systému katastru nemovitostí:,893503101,buddet.jsp?budid=220134&idob=1000158853&b=0,220134,1000158853
V informačním systému základního registru RÚIAN:,21782628,buddet.jsp?budid=220134&idob=1000158853&b=0,220134,1000158853
V Registru sčítacích obvodů a budov:,1000163458,buddet.jsp?budid=220531&idob=1000163458&b=0,220531,1000163458
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220531&idob=1000163458&b=0,220531,1000163458
V Informačním systému katastru nemovitostí:,892859101,buddet.jsp?budid=220531&idob=1000163458&b=0,220531,1000163458
V informačním systému základního registru RÚIAN:,21787212,buddet.jsp?budid=220531&idob=1000163458&b=0,220531,1000163458
V Registru sčítacích obvodů a budov:,1000159124,buddet.jsp?budid=684804&idob=1000159124&b=0,684804,1000159124
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=684804&idob=1000159124&b=0,684804,1000159124
V Informačním systému katastru nemovitostí:,893247101,buddet.jsp?budid=684804&idob=1000159124&b=0,684804,1000159124
V informačním systému základního registru RÚIAN:,21782890,buddet.jsp?budid=684804&idob=1000159124&b=0,684804,1000159124
V Registru sčítacích obvodů a budov:,1000159574,buddet.jsp?budid=220199&idob=1000159574&b=0,220199,1000159574
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220199&idob=1000159574&b=0,220199,1000159574
V Informačním systému katastru nemovitostí:,893614101,buddet.jsp?budid=220199&idob=1000159574&b=0,220199,1000159574
V informačním systému základního registru RÚIAN:,21783349,buddet.jsp?budid=220199&idob=1000159574&b=0,220199,1000159574
V Registru sčítacích obvodů a budov:,1000159582,buddet.jsp?budid=220200&idob=1000159582&b=0,220200,1000159582
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220200&idob=1000159582&b=0,220200,1000159582
V Informačním systému katastru nemovitostí:,892864101,buddet.jsp?budid=220200&idob=1000159582&b=0,220200,1000159582
V informačním systému základního registru RÚIAN:,21783357,buddet.jsp?budid=220200&idob=1000159582&b=0,220200,1000159582
V Registru sčítacích obvodů a budov:,1000161587,buddet.jsp?budid=220372&idob=1000161587&b=0,220372,1000161587
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220372&idob=1000161587&b=0,220372,1000161587
V Informačním systému katastru nemovitostí:,892232101,buddet.jsp?budid=220372&idob=1000161587&b=0,220372,1000161587
V informačním systému základního registru RÚIAN:,21785341,buddet.jsp?budid=220372&idob=1000161587&b=0,220372,1000161587
V Registru sčítacích obvodů a budov:,1000161595,buddet.jsp?budid=220373&idob=1000161595&b=0,220373,1000161595
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220373&idob=1000161595&b=0,220373,1000161595
V Informačním systému katastru nemovitostí:,892265101,buddet.jsp?budid=220373&idob=1000161595&b=0,220373,1000161595
V informačním systému základního registru RÚIAN:,21785350,buddet.jsp?budid=220373&idob=1000161595&b=0,220373,1000161595
V Registru sčítacích obvodů a budov:,1000161706,buddet.jsp?budid=220383&idob=1000161706&b=0,220383,1000161706
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220383&idob=1000161706&b=0,220383,1000161706
V Informačním systému katastru nemovitostí:,892254101,buddet.jsp?budid=220383&idob=1000161706&b=0,220383,1000161706
V informačním systému základního registru RÚIAN:,21785465,buddet.jsp?budid=220383&idob=1000161706&b=0,220383,1000161706
V Registru sčítacích obvodů a budov:,1000161773,buddet.jsp?budid=685062&idob=1000161773&b=0,685062,1000161773
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=685062&idob=1000161773&b=0,685062,1000161773
V Informačním systému katastru nemovitostí:,892851101,buddet.jsp?budid=685062&idob=1000161773&b=0,685062,1000161773
V informačním systému základního registru RÚIAN:,21785538,buddet.jsp?budid=685062&idob=1000161773&b=0,685062,1000161773
V Registru sčítacích obvodů a budov:,1000164535,buddet.jsp?budid=220634&idob=1000164535&b=0,220634,1000164535
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220634&idob=1000164535&b=0,220634,1000164535
V Informačním systému katastru nemovitostí:,891888101,buddet.jsp?budid=220634&idob=1000164535&b=0,220634,1000164535
V informačním systému základního registru RÚIAN:,21788294,buddet.jsp?budid=220634&idob=1000164535&b=0,220634,1000164535
V Registru sčítacích obvodů a budov:,1030603545,buddet.jsp?budid=2622932&idob=1030603545&b=0,2622932,1030603545
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=2622932&idob=1030603545&b=0,2622932,1030603545
V Informačním systému katastru nemovitostí:,1194995101,buddet.jsp?budid=2622932&idob=1030603545&b=0,2622932,1030603545
V informačním systému základního registru RÚIAN:,25605305,buddet.jsp?budid=2622932&idob=1030603545&b=0,2622932,1030603545
V Registru sčítacích obvodů a budov:,1000155692,buddet.jsp?budid=219859&idob=1000155692&b=0,219859,1000155692
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=219859&idob=1000155692&b=0,219859,1000155692
V Informačním systému katastru nemovitostí:,893008101,buddet.jsp?budid=219859&idob=1000155692&b=0,219859,1000155692
V informačním systému základního registru RÚIAN:,21779465,buddet.jsp?budid=219859&idob=1000155692&b=0,219859,1000155692
V Registru sčítacích obvodů a budov:,1000157504,buddet.jsp?budid=220021&idob=1000157504&b=0,220021,1000157504
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220021&idob=1000157504&b=0,220021,1000157504
V Informačním systému katastru nemovitostí:,893031101,buddet.jsp?budid=220021&idob=1000157504&b=0,220021,1000157504
V informačním systému základního registru RÚIAN:,21781265,buddet.jsp?budid=220021&idob=1000157504&b=0,220021,1000157504
V Registru sčítacích obvodů a budov:,1000157539,buddet.jsp?budid=220024&idob=1000157539&b=0,220024,1000157539
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220024&idob=1000157539&b=0,220024,1000157539
V Informačním systému katastru nemovitostí:,892584101,buddet.jsp?budid=220024&idob=1000157539&b=0,220024,1000157539
V informačním systému základního registru RÚIAN:,21781303,buddet.jsp?budid=220024&idob=1000157539&b=0,220024,1000157539
V Registru sčítacích obvodů a budov:,1000159451,buddet.jsp?budid=220188&idob=1000159451&b=0,220188,1000159451
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220188&idob=1000159451&b=0,220188,1000159451
V Informačním systému katastru nemovitostí:,893348101,buddet.jsp?budid=220188&idob=1000159451&b=0,220188,1000159451
V informačním systému základního registru RÚIAN:,21783225,buddet.jsp?budid=220188&idob=1000159451&b=0,220188,1000159451
V Registru sčítacích obvodů a budov:,1000159965,buddet.jsp?budid=220235&idob=1000159965&b=0,220235,1000159965
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220235&idob=1000159965&b=0,220235,1000159965
V Informačním systému katastru nemovitostí:,893388101,buddet.jsp?budid=220235&idob=1000159965&b=0,220235,1000159965
V informačním systému základního registru RÚIAN:,21783730,buddet.jsp?budid=220235&idob=1000159965&b=0,220235,1000159965
V Registru sčítacích obvodů a budov:,1000164900,buddet.jsp?budid=220669&idob=1000164900&b=0,220669,1000164900
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220669&idob=1000164900&b=0,220669,1000164900
V Informačním systému katastru nemovitostí:,893266101,buddet.jsp?budid=220669&idob=1000164900&b=0,220669,1000164900
V informačním systému základního registru RÚIAN:,21788669,buddet.jsp?budid=220669&idob=1000164900&b=0,220669,1000164900
V Registru sčítacích obvodů a budov:,1000155307,buddet.jsp?budid=684693&idob=1000155307&b=0,684693,1000155307
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=684693&idob=1000155307&b=0,684693,1000155307
V Informačním systému katastru nemovitostí:,893005101,buddet.jsp?budid=684693&idob=1000155307&b=0,684693,1000155307
V informačním systému základního registru RÚIAN:,21779066,buddet.jsp?budid=684693&idob=1000155307&b=0,684693,1000155307
V Registru sčítacích obvodů a budov:,1000157547,buddet.jsp?budid=220025&idob=1000157547&b=0,220025,1000157547
Pořadové číslo budovy (vchodu):,1,buddet.jsp?budid=220025&idob=1000157547&b=0,220025,1000157547
V Informačním systému katastru nemovitostí:,892279101,buddet.jsp?budid=220025&idob=1000157547&b=0,220025,1000157547
V informačním systému základního registru RÚIAN:,21781311,buddet.jsp?budid=220025&idob=1000157547&b=0,220025,1000157547
