Údaj,Hodnota,Kód,Text,url,budid,idob
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=219715&idob=1000154033&b=0,219715,1000154033
Způsob vytápění budovy:,NA,1,centrální domovní (kotel ve stavbě),buddet.jsp?budid=219715&idob=1000154033&b=0,219715,1000154033
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=219715&idob=1000154033&b=0,219715,1000154033
Druh plynu:,NA,NA,,buddet.jsp?budid=219715&idob=1000154033&b=0,219715,1000154033
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=219715&idob=1000154033&b=0,219715,1000154033
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=219715&idob=1000154033&b=0,219715,1000154033
Počet evidovaných obyvatel v budově:,NA,6,15-19,buddet.jsp?budid=219715&idob=1000154033&b=0,219715,1000154033
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=219715&idob=1000154033&b=0,219715,1000154033
Počet nadzemních podlaží domu dle SLDB:,NA,5,5 podlaží,buddet.jsp?budid=219715&idob=1000154033&b=0,219715,1000154033
Druh vlastníka domu dle SLDB:,NA,6,Jiná právnická osoba,buddet.jsp?budid=219715&idob=1000154033&b=0,219715,1000154033
Způsob vytápění domu dle SLDB:,NA,6,Kotelna v domě na plyn,buddet.jsp?budid=219715&idob=1000154033&b=0,219715,1000154033
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=219715&idob=1000154033&b=0,219715,1000154033
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,4,1946-1960,buddet.jsp?budid=219715&idob=1000154033&b=0,219715,1000154033
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,6,15-19,buddet.jsp?budid=219715&idob=1000154033&b=0,219715,1000154033
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,7,20-29,buddet.jsp?budid=219715&idob=1000154033&b=0,219715,1000154033
Druh vlastníka budovy:,NA,1,fyzická osoba,buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Počet všech podlaží budovy:,4,4,4 podlaží,buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Počet bytů v budově (vchodu):,9,6,7-9 bytů,buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Vybavení budovy výtahem:,NA,2,bez výtahu,buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Způsob vytápění budovy:,NA,4,jiné (i bez topení),buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Připojení budovy na plyn:,NA,3,Bez plynu,buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Druh plynu:,NA,NA,,buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Počet evidovaných obyvatel v budově:,NA,5,10-14,buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Počet nadzemních podlaží domu dle SLDB:,NA,4,4 podlaží,buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Druh vlastníka domu dle SLDB:,NA,1,Fyzická osoba,buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Způsob vytápění domu dle SLDB:,NA,8,Bez ústředního topení,buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,10,1919 a dříve,buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,6,15-19,buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,5,10-14,buddet.jsp?budid=219716&idob=1000154041&b=0,219716,1000154041
Druh vlastníka budovy:,NA,1,fyzická osoba,buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Počet všech podlaží budovy:,3,3,3 podlaží,buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Počet bytů v budově (vchodu):,4,4,4 byty,buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Vybavení budovy výtahem:,NA,2,bez výtahu,buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Způsob vytápění budovy:,NA,1,centrální domovní (kotel ve stavbě),buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Druh plynu:,NA,NA,,buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Počet evidovaných obyvatel v budově:,NA,3,3 - 5,buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Počet nadzemních podlaží domu dle SLDB:,NA,3,3 podlaží,buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Druh vlastníka domu dle SLDB:,NA,1,Fyzická osoba,buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Způsob vytápění domu dle SLDB:,NA,6,Kotelna v domě na plyn,buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,10,1919 a dříve,buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,4,6 - 9,buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,3,3 - 5,buddet.jsp?budid=219726&idob=1000154149&b=0,219726,1000154149
Druh vlastníka budovy:,NA,1,fyzická osoba,buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Počet všech podlaží budovy:,4,4,4 podlaží,buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Počet bytů v budově (vchodu):,6,5,5-6 bytů,buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Vybavení budovy výtahem:,NA,2,bez výtahu,buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Způsob vytápění budovy:,NA,4,jiné (i bez topení),buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Připojení budovy na plyn:,NA,3,Bez plynu,buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Druh plynu:,NA,NA,,buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Počet evidovaných obyvatel v budově:,NA,5,10-14,buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Počet nadzemních podlaží domu dle SLDB:,NA,4,4 podlaží,buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Druh vlastníka domu dle SLDB:,NA,1,Fyzická osoba,buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Způsob vytápění domu dle SLDB:,NA,8,Bez ústředního topení,buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,7,1981-1990,buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,6,15-19,buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,6,15-19,buddet.jsp?budid=219731&idob=1000154190&b=0,219731,1000154190
Druh vlastníka budovy:,NA,1,fyzická osoba,buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Počet všech podlaží budovy:,3,3,3 podlaží,buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Počet bytů v budově (vchodu):,6,5,5-6 bytů,buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Vybavení budovy výtahem:,NA,2,bez výtahu,buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Způsob vytápění budovy:,NA,4,jiné (i bez topení),buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Druh plynu:,NA,NA,,buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Počet evidovaných obyvatel v budově:,NA,4,6 - 9,buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Počet nadzemních podlaží domu dle SLDB:,NA,3,3 podlaží,buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Druh vlastníka domu dle SLDB:,NA,1,Fyzická osoba,buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Způsob vytápění domu dle SLDB:,NA,8,Bez ústředního topení,buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,10,1919 a dříve,buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,4,6 - 9,buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,4,6 - 9,buddet.jsp?budid=685141&idob=1000154262&b=0,685141,1000154262
Druh vlastníka budovy:,NA,4,ostatní právnické osoby,buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Počet všech podlaží budovy:,5,5,5 podlaží,buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Počet bytů v budově (vchodu):,10,7,10-14 bytů,buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Vybavení budovy výtahem:,NA,1,s výtahem,buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Způsob vytápění budovy:,NA,1,centrální domovní (kotel ve stavbě),buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Druh plynu:,NA,NA,,buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Počet evidovaných obyvatel v budově:,NA,5,10-14,buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Počet nadzemních podlaží domu dle SLDB:,NA,4,4 podlaží,buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Druh vlastníka domu dle SLDB:,NA,6,Jiná právnická osoba,buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Způsob vytápění domu dle SLDB:,NA,6,Kotelna v domě na plyn,buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,11,1991-2000,buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,5,10-14,buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,6,15-19,buddet.jsp?budid=219790&idob=1000154904&b=0,219790,1000154904
Druh vlastníka budovy:,NA,4,ostatní právnické osoby,buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Počet všech podlaží budovy:,6,6,6 podlaží,buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Počet bytů v budově (vchodu):,14,7,10-14 bytů,buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Vybavení budovy výtahem:,NA,2,bez výtahu,buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Způsob vytápění budovy:,NA,4,jiné (i bez topení),buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Druh plynu:,NA,NA,,buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Počet evidovaných obyvatel v budově:,NA,7,20-29,buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Počet nadzemních podlaží domu dle SLDB:,NA,6,6-8 podlaží,buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Druh vlastníka domu dle SLDB:,NA,6,Jiná právnická osoba,buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Způsob vytápění domu dle SLDB:,NA,8,Bez ústředního topení,buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,10,1919 a dříve,buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,7,20-29,buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,7,20-29,buddet.jsp?budid=685154&idob=1000158047&b=0,685154,1000158047
Druh vlastníka budovy:,NA,1,fyzická osoba,buddet.jsp?budid=220095&idob=1000158381&b=0,220095,1000158381
Počet všech podlaží budovy:,5,5,5 podlaží,buddet.jsp?budid=220095&idob=1000158381&b=0,220095,1000158381
Počet bytů v budově (vchodu):,19,8,15-19 bytů,buddet.jsp?budid=220095&idob=1000158381&b=0,220095,1000158381
Vybavení budovy výtahem:,NA,2,bez výtahu,buddet.jsp?budid=220095&idob=1000158381&b=0,220095,1000158381
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=220095&idob=1000158381&b=0,220095,1000158381
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=220095&idob=1000158381&b=0,220095,1000158381
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=220095&idob=1000158381&b=0,220095,1000158381
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=220095&idob=1000158381&b=0,220095,1000158381
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=220095&idob=1000158381&b=0,220095,1000158381
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=220095&idob=1000158381&b=0,220095,1000158381
Způsob vytápění budovy:,NA,4,jiné (i bez topení),buddet.jsp?budid=220095&idob=1000158381&b=0,220095,1000158381
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=220095&idob=1000158381&b=0,220095,1000158381
Druh plynu:,NA,NA,,buddet.jsp?budid=220095&idob=1000158381&b=0,220095,1000158381
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=220095&idob=1000158381&b=0,220095,1000158381
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=220095&idob=1000158381&b=0,220095,1000158381
Počet evidovaných obyvatel v budově:,NA,6,15-19,buddet.jsp?budid=220095&idob=1000158381&b=0,220095,1000158381
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=220095&idob=1000158381&b=0,220095,1000158381
